"","Speech_Id","Tone_Household","Tone_Firms","Tone_Banks","Tone_Government"
"386","Wallich, Henry Christopher, 1914-19881975-05-06",NA,NA,1,-1
"387","Wallich, Henry Christopher, 1914-19881975-05-09",NA,NA,NA,NA
"388","Wallich, Henry Christopher, 1914-19881975-05-15",NA,NA,0,-1
"389","Wallich, Henry Christopher, 1914-19881975-05-27",-1,NA,-1,-1
"390","Wallich, Henry Christopher, 1914-19881975-06-11",NA,NA,NA,NA
"391","Wallich, Henry Christopher, 1914-19881975-06-25",NA,NA,NA,NA
"392","Wallich, Henry Christopher, 1914-19881975-07-21",NA,NA,NA,NA
"393","Wallich, Henry Christopher, 1914-19881975-09-12",NA,NA,NA,NA
"394","Wallich, Henry Christopher, 1914-19881975-09-18",NA,NA,-0.6,NA
"395","Wallich, Henry Christopher, 1914-19881975-09-23",1,NA,NA,NA
"396","Wallich, Henry Christopher, 1914-19881975-10-30",NA,NA,NA,NA
"397","Wallich, Henry Christopher, 1914-19881975-11-21",0.333333333333333,-1,NA,NA
"398","Wallich, Henry Christopher, 1914-19881975-12-28",1,NA,NA,NA
"399","Wallich, Henry Christopher, 1914-19881975-12-28",-1,NA,NA,NA
"400","Wallich, Henry Christopher, 1914-19881975-12-29",NA,NA,NA,NA
"401","Wallich, Henry Christopher, 1914-19881976-02-06",0.666666666666667,0,NA,NA
"402","Wallich, Henry Christopher, 1914-19881976-02-19",NA,NA,NA,NA
"403","Wallich, Henry Christopher, 1914-19881976-02-27",1,NA,NA,NA
"404","Wallich, Henry Christopher, 1914-19881976-03-26",1,NA,NA,NA
"405","Wallich, Henry Christopher, 1914-19881976-04-01",-1,NA,NA,NA
"406","Wallich, Henry Christopher, 1914-19881976-04-03",NA,NA,-1,NA
"407","Wallich, Henry Christopher, 1914-19881976-05-06",NA,NA,NA,NA
"408","Wallich, Henry Christopher, 1914-19881976-05-21",NA,1,-1,NA
"409","Wallich, Henry Christopher, 1914-19881976-06-26",NA,NA,NA,NA
"410","Wallich, Henry Christopher, 1914-19881976-07-31",NA,NA,NA,NA
"411","Wallich, Henry Christopher, 1914-19881976-11-18",NA,NA,NA,NA
"412","Wallich, Henry Christopher, 1914-19881976-11-19",1,NA,NA,NA
"413","Wallich, Henry Christopher, 1914-19881977-03-23",NA,NA,1,NA
"414","Wallich, Henry Christopher, 1914-19881977-04-21",NA,NA,NA,NA
"415","Wallich, Henry Christopher, 1914-19881977-05-12",NA,NA,1,NA
"416","Wallich, Henry Christopher, 1914-19881977-06-28",-1,NA,NA,NA
"417","Wallich, Henry Christopher, 1914-19881977-08-29",NA,NA,NA,NA
"418","Wallich, Henry Christopher, 1914-19881977-10-06",NA,NA,NA,NA
"419","Wallich, Henry Christopher, 1914-19881977-10-11",-1,NA,NA,-1
"420","Wallich, Henry Christopher, 1914-19881977-10-23",-1,NA,NA,NA
"421","Wallich, Henry Christopher, 1914-19881977-11-03",NA,NA,NA,NA
"422","Wallich, Henry Christopher, 1914-19881977-11-11",NA,-1,1,NA
"423","Wallich, Henry Christopher, 1914-19881977-12-12",NA,NA,NA,NA
"424","Wallich, Henry Christopher, 1914-19881977-12-28",-1,-1,NA,NA
"425","Wallich, Henry Christopher, 1914-19881977-12-28",NA,NA,NA,NA
"426","Wallich, Henry Christopher, 1914-19881977-12-29",NA,NA,NA,NA
"427","Wallich, Henry Christopher, 1914-19881978-02-06",NA,NA,NA,NA
"428","Wallich, Henry Christopher, 1914-19881978-02-08",1,-1,NA,NA
"429","Wallich, Henry Christopher, 1914-19881978-02-09",1,-1,NA,-1
"430","Wallich, Henry Christopher, 1914-19881978-04-12",NA,1,NA,NA
"431","Wallich, Henry Christopher, 1914-19881978-04-20",-1,NA,NA,-0.333333333333333
"432","Wallich, Henry Christopher, 1914-19881978-04-26",NA,NA,NA,-1
"433","Wallich, Henry Christopher, 1914-19881978-05-08",1,NA,NA,NA
"434","Wallich, Henry Christopher, 1914-19881978-05-09",NA,NA,NA,NA
"435","Wallich, Henry Christopher, 1914-19881978-05-22",1,-1,NA,-1
"436","Wallich, Henry Christopher, 1914-19881978-06-28",NA,NA,NA,-1
"437","Wallich, Henry Christopher, 1914-19881978-07-20",NA,0.6,1,NA
"438","Wallich, Henry Christopher, 1914-19881978-08-30",NA,NA,NA,-1
"439","Wallich, Henry Christopher, 1914-19881978-11-10",NA,NA,-1,0
"440","Wallich, Henry Christopher, 1914-19881979-01-04",NA,NA,NA,0.2
"441","Wallich, Henry Christopher, 1914-19881979-02-08",1,-0.666666666666667,NA,NA
"442","Wallich, Henry Christopher, 1914-19881979-02-14",NA,1,NA,-1
"443","Wallich, Henry Christopher, 1914-19881979-04-23",NA,NA,NA,NA
"444","Wallich, Henry Christopher, 1914-19881979-04-24",1,NA,NA,NA
"445","Wallich, Henry Christopher, 1914-19881979-04-25",NA,NA,NA,1
"446","Wallich, Henry Christopher, 1914-19881979-05-09",NA,NA,1,NA
"447","Wallich, Henry Christopher, 1914-19881979-05-14",NA,NA,NA,NA
"448","Wallich, Henry Christopher, 1914-19881979-06-14",1,NA,NA,NA
"449","Wallich, Henry Christopher, 1914-19881979-06-15",NA,NA,0,NA
"450","Wallich, Henry Christopher, 1914-19881979-06-18",NA,NA,NA,NA
"451","Wallich, Henry Christopher, 1914-19881979-07-12",NA,NA,-1,NA
"452","Wallich, Henry Christopher, 1914-19881979-07-16",NA,NA,NA,NA
"453","Wallich, Henry Christopher, 1914-19881979-08-01",1,NA,0.333333333333333,NA
"454","Wallich, Henry Christopher, 1914-19881979-08-27",0,NA,NA,NA
"455","Wallich, Henry Christopher, 1914-19881979-09-20",NA,-1,NA,-1
"456","Wallich, Henry Christopher, 1914-19881979-10-11",NA,NA,NA,1
"457","Wallich, Henry Christopher, 1914-19881979-10-22",NA,0,NA,NA
"458","Wallich, Henry Christopher, 1914-19881979-11-01",NA,NA,1,NA
"459","Wallich, Henry Christopher, 1914-19881979-11-05",-1,NA,1,NA
"460","Wallich, Henry Christopher, 1914-19881979-12-03",NA,NA,NA,NA
"461","Wallich, Henry Christopher, 1914-19881979-12-14",NA,NA,-1,NA
"462","Wallich, Henry Christopher, 1914-19881980-01-24",NA,NA,1,-1
"463","Wallich, Henry Christopher, 1914-19881980-02-20",NA,NA,NA,NA
"464","Wallich, Henry Christopher, 1914-19881980-03-01",NA,NA,NA,NA
"465","Wallich, Henry Christopher, 1914-19881980-03-03",NA,1,NA,NA
"466","Wallich, Henry Christopher, 1914-19881980-03-07",1,NA,NA,NA
"467","Wallich, Henry Christopher, 1914-19881980-03-11",NA,NA,1,NA
"468","Wallich, Henry Christopher, 1914-19881980-03-17",NA,NA,-1,NA
"469","Wallich, Henry Christopher, 1914-19881980-03-27",-0.333333333333333,NA,NA,NA
"470","Wallich, Henry Christopher, 1914-19881980-04-01",NA,NA,-0.333333333333333,NA
"471","Wallich, Henry Christopher, 1914-19881980-04-03",NA,NA,1,NA
"472","Wallich, Henry Christopher, 1914-19881980-04-04",NA,-1,NA,NA
"473","Wallich, Henry Christopher, 1914-19881980-05-10",NA,NA,NA,-1
"474","Wallich, Henry Christopher, 1914-19881980-06-10",0,NA,1,-1
"475","Wallich, Henry Christopher, 1914-19881980-06-12",NA,NA,NA,NA
"476","Wallich, Henry Christopher, 1914-19881980-06-25",NA,NA,-1,NA
"477","Wallich, Henry Christopher, 1914-19881980-06-28",0,NA,1,NA
"478","Wallich, Henry Christopher, 1914-19881980-09-25",NA,NA,NA,NA
"479","Wallich, Henry Christopher, 1914-19881980-11-25",NA,NA,NA,NA
"480","Wallich, Henry Christopher, 1914-19881980-12-03",NA,1,-1,NA
"481","Wallich, Henry Christopher, 1914-19881981-01-27",0.714285714285714,-0.333333333333333,NA,NA
"482","Wallich, Henry Christopher, 1914-19881981-01-29",NA,NA,NA,NA
"483","Wallich, Henry Christopher, 1914-19881981-02-13",0,NA,NA,-1
"484","Wallich, Henry Christopher, 1914-19881981-02-17",NA,-1,0.333333333333333,NA
"485","Wallich, Henry Christopher, 1914-19881981-03-05",NA,NA,NA,NA
"486","Wallich, Henry Christopher, 1914-19881981-04-03",-1,NA,1,NA
"487","Wallich, Henry Christopher, 1914-19881981-04-04",NA,NA,NA,NA
"488","Wallich, Henry Christopher, 1914-19881981-05-17",NA,NA,NA,NA
"489","Wallich, Henry Christopher, 1914-19881981-06-02",NA,NA,1,NA
"490","Wallich, Henry Christopher, 1914-19881981-09-23",NA,NA,NA,NA
"491","Wallich, Henry Christopher, 1914-19881981-09-24",NA,NA,NA,NA
"492","Wallich, Henry Christopher, 1914-19881981-10-23",1,NA,NA,-0.333333333333333
"493","Wallich, Henry Christopher, 1914-19881981-10-29",NA,NA,1,NA
"494","Wallich, Henry Christopher, 1914-19881981-11-03",NA,1,NA,-1
"495","Wallich, Henry Christopher, 1914-19881981-11-05",NA,NA,NA,NA
"496","Wallich, Henry Christopher, 1914-19881981-11-07",NA,NA,NA,NA
"497","Wallich, Henry Christopher, 1914-19881981-11-23",NA,NA,NA,NA
"498","Wallich, Henry Christopher, 1914-19881981-12-28",NA,NA,NA,NA
"499","Wallich, Henry Christopher, 1914-19881981-12-28",1,NA,NA,-1
"500","Wallich, Henry Christopher, 1914-19881982-02-09",NA,NA,NA,NA
"501","Wallich, Henry Christopher, 1914-19881982-02-25",NA,NA,NA,NA
"502","Wallich, Henry Christopher, 1914-19881982-03-01",NA,NA,NA,NA
"503","Wallich, Henry Christopher, 1914-19881982-04-07",-1,1,NA,NA
"504","Wallich, Henry Christopher, 1914-19881982-05-19",NA,NA,-0.6,NA
"505","Wallich, Henry Christopher, 1914-19881982-07-06",NA,NA,NA,NA
"506","Wallich, Henry Christopher, 1914-19881982-09-30",NA,NA,NA,NA
"507","Wallich, Henry Christopher, 1914-19881982-10-14",NA,NA,0,NA
"508","Wallich, Henry Christopher, 1914-19881982-12-02",NA,NA,NA,-0.5
"509","Wallich, Henry Christopher, 1914-19881982-12-29",NA,NA,NA,1
"510","Wallich, Henry Christopher, 1914-19881983-01-21",1,NA,NA,NA
"511","Wallich, Henry Christopher, 1914-19881983-02-18",NA,NA,NA,NA
"512","Wallich, Henry Christopher, 1914-19881983-03-30",NA,NA,NA,NA
"513","Wallich, Henry Christopher, 1914-19881983-04-07",NA,NA,NA,NA
"514","Wallich, Henry Christopher, 1914-19881983-04-14",NA,NA,NA,-1
"515","Wallich, Henry Christopher, 1914-19881983-05-05",NA,NA,NA,NA
"516","Wallich, Henry Christopher, 1914-19881983-10-05",NA,NA,NA,-0.5
"517","Wallich, Henry Christopher, 1914-19881983-12-29",NA,NA,NA,NA
"518","Wallich, Henry Christopher, 1914-19881984-02-22",NA,NA,NA,1
"519","Wallich, Henry Christopher, 1914-19881984-02-24",NA,NA,1,NA
"520","Wallich, Henry Christopher, 1914-19881984-03-06",NA,1,NA,-0.538461538461538
"521","Wallich, Henry Christopher, 1914-19881984-03-08",0,NA,NA,0
"522","Wallich, Henry Christopher, 1914-19881984-03-23",NA,1,NA,-0.428571428571429
"523","Wallich, Henry Christopher, 1914-19881984-04-05",NA,NA,NA,NA
"524","Wallich, Henry Christopher, 1914-19881984-04-06",NA,NA,NA,NA
"525","Wallich, Henry Christopher, 1914-19881984-12-02",NA,NA,1,NA
"526","Wallich, Henry Christopher, 1914-19881984-12-10",-1,1,NA,-1
"527","Wallich, Henry Christopher, 1914-19881984-12-28",NA,NA,NA,NA
"528","Wallich, Henry Christopher, 1914-19881985-02-08",NA,NA,NA,NA
"529","Wallich, Henry Christopher, 1914-19881985-02-08",NA,NA,1,NA
"530","Wallich, Henry Christopher, 1914-19881985-03-22",NA,NA,NA,-1
"531","Wallich, Henry Christopher, 1914-19881985-05-09",NA,NA,NA,NA
"532","Wallich, Henry Christopher, 1914-19881985-05-22",1,1,NA,-0.25
"533","Wallich, Henry Christopher, 1914-19881985-05-28",NA,1,NA,0
"534","Wallich, Henry Christopher, 1914-19881985-08-23",NA,NA,NA,NA
"535","Wallich, Henry Christopher, 1914-19881985-09-03",NA,NA,1,NA
"536","Burns, Arthur F. (Arthur Frank), 1904-19871970-02-07",NA,NA,-1,NA
"537","Burns, Arthur F. (Arthur Frank), 1904-19871970-02-18",1,1,NA,NA
"538","Burns, Arthur F. (Arthur Frank), 1904-19871970-03-18",0,0,NA,-1
"539","Burns, Arthur F. (Arthur Frank), 1904-19871970-04-06",NA,NA,0,NA
"540","Burns, Arthur F. (Arthur Frank), 1904-19871970-04-29",0,-1,NA,NA
"541","Burns, Arthur F. (Arthur Frank), 1904-19871970-05-18",0,-1,NA,-1
"542","Burns, Arthur F. (Arthur Frank), 1904-19871970-05-27",NA,NA,NA,NA
"543","Burns, Arthur F. (Arthur Frank), 1904-19871970-06-26",NA,1,NA,NA
"544","Burns, Arthur F. (Arthur Frank), 1904-19871970-07-02",1,0,NA,NA
"545","Burns, Arthur F. (Arthur Frank), 1904-19871970-07-06",NA,NA,NA,NA
"546","Burns, Arthur F. (Arthur Frank), 1904-19871970-10-17",NA,NA,-1,NA
"547","Burns, Arthur F. (Arthur Frank), 1904-19871970-12-07",0.6,-1,-1,1
"548","Burns, Arthur F. (Arthur Frank), 1904-19871971-02-04",NA,-1,NA,NA
"549","Burns, Arthur F. (Arthur Frank), 1904-19871971-02-19",-0.333333333333333,1,-0.5,NA
"550","Burns, Arthur F. (Arthur Frank), 1904-19871971-03-10",1,1,0.333333333333333,NA
"551","Burns, Arthur F. (Arthur Frank), 1904-19871971-03-31",NA,1,1,NA
"552","Burns, Arthur F. (Arthur Frank), 1904-19871971-04-05",NA,NA,NA,NA
"553","Burns, Arthur F. (Arthur Frank), 1904-19871971-04-26",NA,NA,-1,NA
"554","Burns, Arthur F. (Arthur Frank), 1904-19871971-05-19",NA,NA,NA,NA
"555","Burns, Arthur F. (Arthur Frank), 1904-19871971-05-28",-1,1,NA,NA
"556","Burns, Arthur F. (Arthur Frank), 1904-19871971-06-16",1,NA,-1,NA
"557","Burns, Arthur F. (Arthur Frank), 1904-19871971-06-30",1,NA,NA,NA
"558","Burns, Arthur F. (Arthur Frank), 1904-19871971-07-20",1,NA,NA,NA
"559","Burns, Arthur F. (Arthur Frank), 1904-19871971-09-16",NA,NA,NA,NA
"560","Burns, Arthur F. (Arthur Frank), 1904-19871971-09-27",NA,NA,NA,NA
"561","Burns, Arthur F. (Arthur Frank), 1904-19871971-11-01",-1,0.333333333333333,1,NA
"562","Burns, Arthur F. (Arthur Frank), 1904-19871971-11-02",0,0.333333333333333,1,NA
"563","Burns, Arthur F. (Arthur Frank), 1904-19871971-11-11",-1,1,1,NA
"564","Burns, Arthur F. (Arthur Frank), 1904-19871972-02-24",NA,NA,NA,NA
"565","Burns, Arthur F. (Arthur Frank), 1904-19871972-03-02",NA,NA,NA,NA
"566","Burns, Arthur F. (Arthur Frank), 1904-19871972-05-12",NA,NA,NA,NA
"567","Burns, Arthur F. (Arthur Frank), 1904-19871972-06-07",NA,NA,NA,-0.333333333333333
"568","Burns, Arthur F. (Arthur Frank), 1904-19871972-07-26",0.142857142857143,-1,NA,NA
"569","Burns, Arthur F. (Arthur Frank), 1904-19871972-09-15",NA,1,NA,NA
"570","Burns, Arthur F. (Arthur Frank), 1904-19871972-12-07",NA,1,NA,NA
"571","Burns, Arthur F. (Arthur Frank), 1904-19871972-12-29",1,-0.2,1,NA
"572","Burns, Arthur F. (Arthur Frank), 1904-19871973-02-07",-1,NA,1,NA
"573","Burns, Arthur F. (Arthur Frank), 1904-19871973-02-20",1,NA,1,NA
"574","Burns, Arthur F. (Arthur Frank), 1904-19871973-02-27",NA,NA,-1,1
"575","Burns, Arthur F. (Arthur Frank), 1904-19871973-03-06",NA,NA,NA,0
"576","Burns, Arthur F. (Arthur Frank), 1904-19871973-03-07",NA,NA,-1,1
"577","Burns, Arthur F. (Arthur Frank), 1904-19871973-04-26",NA,1,1,NA
"578","Burns, Arthur F. (Arthur Frank), 1904-19871973-05-06",NA,NA,NA,-0.333333333333333
"579","Burns, Arthur F. (Arthur Frank), 1904-19871973-06-05",NA,NA,NA,NA
"580","Burns, Arthur F. (Arthur Frank), 1904-19871973-06-06",NA,1,1,NA
"581","Burns, Arthur F. (Arthur Frank), 1904-19871973-06-27",NA,-1,NA,-1
"582","Burns, Arthur F. (Arthur Frank), 1904-19871973-08-03",-1,0.333333333333333,-1,NA
"583","Burns, Arthur F. (Arthur Frank), 1904-19871973-09-08",NA,0,1,0
"584","Burns, Arthur F. (Arthur Frank), 1904-19871973-09-12",1,1,NA,NA
"585","Burns, Arthur F. (Arthur Frank), 1904-19871973-10-13",-1,1,NA,NA
"586","Burns, Arthur F. (Arthur Frank), 1904-19871973-10-24",-1,NA,NA,NA
"587","Burns, Arthur F. (Arthur Frank), 1904-19871973-11-06",NA,1,NA,NA
"588","Burns, Arthur F. (Arthur Frank), 1904-19871973-11-13",NA,NA,NA,NA
"589","Burns, Arthur F. (Arthur Frank), 1904-19871973-12-05",NA,NA,NA,NA
"590","Burns, Arthur F. (Arthur Frank), 1904-19871974-02-06",0.333333333333333,-0.333333333333333,NA,-1
"591","Burns, Arthur F. (Arthur Frank), 1904-19871974-02-21",0,-0.333333333333333,NA,1
"592","Burns, Arthur F. (Arthur Frank), 1904-19871974-02-26",-0.666666666666667,0.5,-1,NA
"593","Burns, Arthur F. (Arthur Frank), 1904-19871974-04-04",-0.333333333333333,-1,NA,NA
"594","Burns, Arthur F. (Arthur Frank), 1904-19871974-04-22",NA,NA,NA,NA
"595","Burns, Arthur F. (Arthur Frank), 1904-19871974-05-26",1,-1,NA,NA
"596","Burns, Arthur F. (Arthur Frank), 1904-19871974-08-06",-0.333333333333333,-1,-1,NA
"597","Burns, Arthur F. (Arthur Frank), 1904-19871974-08-21",1,1,NA,0.333333333333333
"598","Burns, Arthur F. (Arthur Frank), 1904-19871974-09-20",-1,NA,NA,NA
"599","Burns, Arthur F. (Arthur Frank), 1904-19871974-09-25",-1,1,NA,-0.333333333333333
"600","Burns, Arthur F. (Arthur Frank), 1904-19871974-09-27",-1,NA,NA,NA
"601","Burns, Arthur F. (Arthur Frank), 1904-19871974-10-10",NA,NA,0.2,NA
"602","Burns, Arthur F. (Arthur Frank), 1904-19871974-10-14",NA,1,NA,NA
"603","Burns, Arthur F. (Arthur Frank), 1904-19871974-10-21",NA,1,0.6,NA
"604","Burns, Arthur F. (Arthur Frank), 1904-19871974-11-27",NA,-1,-1,NA
"605","Burns, Arthur F. (Arthur Frank), 1904-19871974-12-05",NA,NA,-1,NA
"606","Burns, Arthur F. (Arthur Frank), 1904-19871975-01-30",0.333333333333333,0,NA,-0.333333333333333
"607","Burns, Arthur F. (Arthur Frank), 1904-19871975-02-06",1,NA,NA,NA
"608","Burns, Arthur F. (Arthur Frank), 1904-19871975-02-07",0.6,0.2,1,0
"609","Burns, Arthur F. (Arthur Frank), 1904-19871975-02-19",NA,NA,NA,NA
"610","Burns, Arthur F. (Arthur Frank), 1904-19871975-02-25",NA,-1,1,-1
"611","Burns, Arthur F. (Arthur Frank), 1904-19871975-03-06",NA,NA,NA,NA
"612","Burns, Arthur F. (Arthur Frank), 1904-19871975-03-12",1,1,NA,0
"613","Burns, Arthur F. (Arthur Frank), 1904-19871975-03-13",1,0.5,NA,0
"614","Burns, Arthur F. (Arthur Frank), 1904-19871975-05-01",NA,NA,NA,NA
"615","Burns, Arthur F. (Arthur Frank), 1904-19871975-05-06",-0.5,0,NA,0
"616","Burns, Arthur F. (Arthur Frank), 1904-19871975-06-09",NA,NA,NA,NA
"617","Burns, Arthur F. (Arthur Frank), 1904-19871975-07-24",-0.333333333333333,-0.5,1,-1
"618","Burns, Arthur F. (Arthur Frank), 1904-19871975-07-29",0.2,-0.6,NA,-1
"619","Burns, Arthur F. (Arthur Frank), 1904-19871975-09-04",-1,NA,NA,NA
"620","Burns, Arthur F. (Arthur Frank), 1904-19871975-09-19",0.6,-0.5,NA,NA
"621","Burns, Arthur F. (Arthur Frank), 1904-19871975-10-02",1,0,NA,-1
"622","Burns, Arthur F. (Arthur Frank), 1904-19871975-10-08",NA,NA,NA,NA
"623","Burns, Arthur F. (Arthur Frank), 1904-19871975-10-20",NA,NA,NA,NA
"624","Burns, Arthur F. (Arthur Frank), 1904-19871975-10-23",NA,NA,NA,NA
"625","Burns, Arthur F. (Arthur Frank), 1904-19871975-11-12",1,NA,NA,-1
"626","Burns, Arthur F. (Arthur Frank), 1904-19871975-12-14",-0.333333333333333,0,NA,NA
"627","Burns, Arthur F. (Arthur Frank), 1904-19871976-01-18",-1,NA,NA,NA
"628","Burns, Arthur F. (Arthur Frank), 1904-19871976-01-21",NA,NA,NA,NA
"629","Burns, Arthur F. (Arthur Frank), 1904-19871976-01-28",0,1,1,1
"630","Burns, Arthur F. (Arthur Frank), 1904-19871976-02-03",-1,1,NA,NA
"631","Burns, Arthur F. (Arthur Frank), 1904-19871976-03-18",NA,NA,0,NA
"632","Burns, Arthur F. (Arthur Frank), 1904-19871976-03-23",1,NA,NA,NA
"633","Burns, Arthur F. (Arthur Frank), 1904-19871976-04-08",NA,NA,NA,NA
"634","Burns, Arthur F. (Arthur Frank), 1904-19871976-04-09",0,NA,NA,NA
"635","Burns, Arthur F. (Arthur Frank), 1904-19871976-05-03",0.333333333333333,1,1,NA
"636","Burns, Arthur F. (Arthur Frank), 1904-19871976-05-22",NA,1,NA,1
"637","Burns, Arthur F. (Arthur Frank), 1904-19871976-06-11",-0.2,0.333333333333333,NA,-1
"638","Burns, Arthur F. (Arthur Frank), 1904-19871976-06-17",NA,NA,NA,-1
"639","Burns, Arthur F. (Arthur Frank), 1904-19871976-06-19",NA,NA,1,NA
"640","Burns, Arthur F. (Arthur Frank), 1904-19871976-07-27",-0.142857142857143,1,NA,-1
"641","Burns, Arthur F. (Arthur Frank), 1904-19871976-08-23",-0.6,1,NA,NA
"642","Burns, Arthur F. (Arthur Frank), 1904-19871976-09-19",NA,NA,NA,NA
"643","Burns, Arthur F. (Arthur Frank), 1904-19871976-11-18",NA,0,1,NA
"644","Burns, Arthur F. (Arthur Frank), 1904-19871977-02-03",1,0.5,1,NA
"645","Burns, Arthur F. (Arthur Frank), 1904-19871977-03-02",NA,1,1,NA
"646","Burns, Arthur F. (Arthur Frank), 1904-19871977-03-10",NA,1,0.2,NA
"647","Burns, Arthur F. (Arthur Frank), 1904-19871977-04-02",1,NA,-0.333333333333333,NA
"648","Burns, Arthur F. (Arthur Frank), 1904-19871977-04-12",NA,NA,NA,-1
"649","Burns, Arthur F. (Arthur Frank), 1904-19871977-05-11",1,NA,NA,NA
"650","Burns, Arthur F. (Arthur Frank), 1904-19871977-05-14",1,1,NA,NA
"651","Burns, Arthur F. (Arthur Frank), 1904-19871977-05-16",-1,NA,NA,NA
"652","Burns, Arthur F. (Arthur Frank), 1904-19871977-06-20",NA,NA,0.333333333333333,NA
"653","Burns, Arthur F. (Arthur Frank), 1904-19871977-06-23",NA,NA,NA,NA
"654","Burns, Arthur F. (Arthur Frank), 1904-19871977-08-13",NA,NA,-1,NA
"655","Burns, Arthur F. (Arthur Frank), 1904-19871977-09-12",NA,NA,-1,NA
"656","Burns, Arthur F. (Arthur Frank), 1904-19871977-10-26",1,1,NA,NA
"657","Burns, Arthur F. (Arthur Frank), 1904-19871977-11-29",-0.5,1,NA,NA
"658","Burns, Arthur F. (Arthur Frank), 1904-19871978-01-30",NA,NA,NA,NA
"659","Burns, Arthur F. (Arthur Frank), 1904-19871978-02-02",1,1,NA,-1
"660","Miller, G. William (George William), 1925-20061978-03-08",NA,NA,NA,NA
"661","Miller, G. William (George William), 1925-20061978-03-09",NA,1,NA,-1
"662","Miller, G. William (George William), 1925-20061978-03-15",0.333333333333333,1,1,1
"663","Miller, G. William (George William), 1925-20061978-04-03",NA,-1,NA,NA
"664","Miller, G. William (George William), 1925-20061978-04-25",0.333333333333333,0.25,1,NA
"665","Miller, G. William (George William), 1925-20061978-04-27",NA,NA,1,NA
"666","Miller, G. William (George William), 1925-20061978-05-21",-1,NA,NA,NA
"667","Miller, G. William (George William), 1925-20061978-05-22",NA,NA,NA,NA
"668","Miller, G. William (George William), 1925-20061978-05-23",NA,NA,NA,NA
"669","Miller, G. William (George William), 1925-20061978-05-24",-1,NA,NA,NA
"670","Miller, G. William (George William), 1925-20061978-06-07",-1,NA,NA,-1
"671","Miller, G. William (George William), 1925-20061978-06-13",-1,NA,NA,-1
"672","Miller, G. William (George William), 1925-20061978-06-21",NA,NA,-1,NA
"673","Miller, G. William (George William), 1925-20061978-06-27",-1,NA,1,-1
"674","Miller, G. William (George William), 1925-20061978-06-29",0.428571428571429,0,1,1
"675","Miller, G. William (George William), 1925-20061978-07-13",-0.2,0,1,-0.2
"676","Miller, G. William (George William), 1925-20061978-07-27",NA,NA,-1,NA
"677","Miller, G. William (George William), 1925-20061978-07-28",0,-1,NA,-1
"678","Miller, G. William (George William), 1925-20061978-08-04",1,NA,NA,NA
"679","Miller, G. William (George William), 1925-20061978-08-07",NA,NA,NA,1
"680","Miller, G. William (George William), 1925-20061978-08-14",NA,NA,-0.333333333333333,NA
"681","Miller, G. William (George William), 1925-20061978-08-24",NA,NA,1,NA
"682","Miller, G. William (George William), 1925-20061978-09-06",0,1,NA,-1
"683","Miller, G. William (George William), 1925-20061978-10-03",0.142857142857143,-0.666666666666667,NA,0
"684","Miller, G. William (George William), 1925-20061978-10-14",NA,NA,NA,-1
"685","Miller, G. William (George William), 1925-20061978-10-20",0,NA,NA,-1
"686","Miller, G. William (George William), 1925-20061978-10-25",-1,NA,NA,-0.333333333333333
"687","Miller, G. William (George William), 1925-20061978-11-08",NA,NA,1,NA
"688","Miller, G. William (George William), 1925-20061978-11-16",0.333333333333333,-1,1,-1
"689","Miller, G. William (George William), 1925-20061978-11-16",1,NA,NA,NA
"690","Miller, G. William (George William), 1925-20061978-11-29",1,NA,NA,-1
"691","Miller, G. William (George William), 1925-20061978-12-05",-1,-1,NA,-1
"692","Miller, G. William (George William), 1925-20061978-12-12",-1,1,-1,-0.5
"693","Miller, G. William (George William), 1925-20061978-12-15",0.333333333333333,-1,-1,NA
